Epoch,MSE Loss
1,0.011679511906550033
2,0.00032288330034394415
3,0.00021520366278439594
4,0.00018170575822296087
5,0.00019919000130487672
6,0.00016946787803005594
7,0.00018132276454707608
8,0.0001801178463470673
9,0.00017994696749415847
10,0.00020957253972093376
11,0.00017273197551860773
12,0.00018431796460000833
13,0.00018293841094418894
14,0.0001778794661991664
15,0.00016703660782825734
16,0.00018475142652667792
17,0.0001697500882593366
18,0.0001685530357592922
19,0.00018886395524272563
20,0.00024704567035119647
21,0.0001859568211719826
22,0.0001651778259526639
23,0.00016685401117553868
24,0.0001665361075668313
25,0.00016004534648215798
26,0.00015677132289835884
27,0.0001632899598657137
28,0.00015881799013836177
29,0.0001531121662472807
30,0.00016259575893075504
31,0.00017356241694090256
32,0.00016319409392703425
33,0.00016840219931119855
34,0.00016313376636389876
35,0.00016080998778176893
36,0.0001606888585489027
37,0.00017401430133239565
38,0.00019324853331324578
39,0.00017665050732570568
40,0.00016599889412256225
41,0.0001614240088331696
42,0.00017410230793757364
43,0.0001595587653875035
44,0.00015002037019127914
45,0.00015491979190431136
46,0.00015120043553906726
47,0.00015855063481597296
48,0.00017591943469597027
49,0.0001548648398446468
50,0.00016877612558476227
