Epoch,MSE Loss
1,0.01159471561654105
2,0.0006709965299316016
3,0.0006424278804583342
4,0.0007356631930243955
5,0.000618173158207875
6,0.0004744883221324666
7,0.0004366842393730102
8,0.0003722459722277043
9,0.00031148419657256454
10,0.00027902116120718086
11,0.0002812623557214725
12,0.0002721771423758972
13,0.00023784866711399185
14,0.00024969209048971867
15,0.00024510769149596205
16,0.00021901005363490964
17,0.00020720578946306238
18,0.0002279923566155568
19,0.0002519479790602678
20,0.00019069601070701277
21,0.0001897108833353351
22,0.00022213648870612296
23,0.0002089861622412822
24,0.00020507969124342447
25,0.00017946159394861233
26,0.00018911482402472757
27,0.00018047934931278827
28,0.00018988259060798946
29,0.00017614157552868295
30,0.00018539258754961857
31,0.00019604547651397297
32,0.00019807811310913946
33,0.00019605349604846976
34,0.00018264543164800022
35,0.0001800047522400356
36,0.00018002048766772662
37,0.00017175445360148193
38,0.00019375734206862814
39,0.0001726513712908075
40,0.00018828778229362797
41,0.00016589679801524783
42,0.00016614851639522904
43,0.00017096077564409434
44,0.0001722797075802061
45,0.00016539787858554128
46,0.0001714209374767961
47,0.00016389779583343106
48,0.00016742009172178638
49,0.0001725402023242038
50,0.00016917056252298477
