Epoch,MSE Loss
1,0.00021492342870664693
2,0.00018755793477491048
3,0.00020078331529778856
4,0.00017409597719759203
5,0.00016193112656360932
6,0.0001807196144404265
7,0.0001851919118457267
8,0.00017681117676854937
9,0.00017886473844757548
10,0.000166104359474654
11,0.00017498609011252283
12,0.0002725875993847795
13,0.00018201205815178886
14,0.00015845294077128833
15,0.00014824855730290033
16,0.00015892725766914536
17,0.00015425492079480641
18,0.0001991601242884321
19,0.0001526162339663036
20,0.0001411057230850727
21,0.00014532065405445691
22,0.0001441588737078645
23,0.0001542250172153419
24,0.00016242922422154353
25,0.0001456416161494821
26,0.00022783597008431874
27,0.00013994767035304298
28,0.0001426400032060984
29,0.00013930638942838414
30,0.00013725384714133624
31,0.00014224283945117754
32,0.00015607509537100364
33,0.00017039239289968263
34,0.00013885731004847912
35,0.00013596117711737557
36,0.0001368728124665116
37,0.00013738220635180673
38,0.00014645462382153104
39,0.00014398549925923967
40,0.0001682410300216159
41,0.00016124057472350413
42,0.00013860613605882262
43,0.0001351801027643281
44,0.00013377803699970374
45,0.00014174170109981787
46,0.00012769173614894194
47,0.00014073823326220413
48,0.00016804252062583045
49,0.0001672446503309604
50,0.00013936603060453004
