Epoch,MSE Loss
1,0.011238651175113369
2,0.0013913729287903858
3,0.001413959475434644
4,0.0013565372351472939
5,0.0012351097005497043
6,0.0011326090461807325
7,0.0008780484883269916
8,0.000693160128624489
9,0.0005131661598877852
10,0.0004519416285499271
11,0.0004669367794526301
12,0.0003662384671972379
13,0.0003794522116449015
14,0.0003436466437657752
15,0.0003049029001987138
16,0.0003039295819083539
17,0.0002961467090345751
18,0.0003001732834996397
19,0.0002761858457031647
20,0.00025225920388846943
21,0.00022849492789747374
22,0.00022337844277192035
23,0.0002565118350301216
24,0.00019948251792811789
25,0.00016982566249781585
26,0.00019318432957030987
27,0.00017565213152516258
28,0.00016810651095511275
29,0.00022758090093096447
30,0.0001937957667905721
31,0.0001825295699341546
32,0.0001633970218285362
33,0.00015396108043811788
34,0.00014849673334538238
35,0.00016144613492643758
36,0.00015845149179464593
37,0.00016776001813114918
38,0.00015075189265998133
39,0.00018653121898953233
40,0.0001566038323390886
41,0.00014991667598628232
42,0.0001553804659629855
43,0.00018110634962593194
44,0.0001613360701008383
45,0.0001741919000879635
46,0.00015218948950253738
47,0.00014444117005041335
48,0.00014901534657635947
49,0.00014719138668321344
50,0.00022842962440942452
